,ALPHA_M,Field,GLAT,GLON,M_H,VGSR,X,Y,Z,pmbb,pmll,pmll_gsr,shdist,zbins
256615,0.26608625,335+12          ,11.7887541021,-24.602922698999976,-0.40212217,-150.2989878456603,4.0144787,-1.8382158,0.9215015,7.331680142412191,-8.565870170690372,-2.665870170690372,4.51045910646,7.0
256635,0.19499063,335+12          ,11.8599512139,-24.526696474000005,-0.441836,-68.10149128600051,4.29677,-1.9605654,0.9918264,0.3916680979750311,-2.7421223247351403,3.15787767526486,4.82594772568,7.0
258340,0.035919122,340+12          ,12.613622672,-20.549924062000002,-0.27271014,32.03041847671074,4.717388,-1.7684407,1.1273729,-0.35496243282431816,-14.498623757926996,-8.598623757926996,5.16256745589,7.0
258366,0.05090605,340+12          ,12.667571432,-20.462333234000027,0.016254855,-148.13159825073302,5.222521,-1.9487027,1.2528899,-1.485818548514934,-4.026147584633197,1.8738524153668035,5.7133088216,8.0
258372,0.04576575,340+12          ,12.4331818217,-20.653197482999985,0.11900366,-139.89222075255853,4.477264,-1.6876348,1.0549011,2.251739501799168,-2.655014087400465,3.2449859125995353,4.89967565754,7.0
258383,0.10178603,340+12          ,12.4419490493,-20.631613210000012,-0.37658826,-192.0232251978979,4.6972857,-1.7685478,1.1073893,-0.19226423820598226,-5.531357725427487,0.36864227457251353,5.13989937202,7.0
258418,0.16861889,340+12          ,12.4963800481,-20.514183472000013,-0.31691307,-163.73750200576598,4.6454186,-1.7381572,1.0992616,-1.4549245909246014,-3.1403499696047668,2.7596500303952336,5.08030314046,7.0
258534,0.19082579,340+12          ,12.1855795408,-20.620441142999994,-0.1741143,-129.4464245198002,4.4607162,-1.6784853,1.0291986,-3.413609958456772,-2.8667040317188364,3.033295968281164,4.87591564992,7.0
258579,0.18985426,340+12          ,12.0986885994,-20.624251361000006,-0.4369803,-142.3596268852164,5.0609345,-1.9047203,1.159133,1.7813605436599373,-8.023319013841034,-2.1233190138410336,5.53033503107,7.0
258603,-0.0020866133,340+12          ,12.4061855598,-20.314778779999983,0.41290852,-167.63061607024156,4.9700217,-1.8399193,1.1658016,-2.8044299117386804,-6.485029954957481,-0.5850299549574807,5.42637208018,7.0
258619,0.20639268,340+12          ,11.8168766036,-20.825118171999975,-0.5816053,6.389671960641488,5.0725994,-1.9294398,1.1354554,-2.5296579324453146,-1.439104831403521,4.46089516859648,5.54466078138,7.0
258688,0.21095312,340+12          ,11.8478347542,-20.690340330000026,-0.212748,-48.99313172700765,4.102639,-1.5494637,0.91999394,0.589048018436163,0.02201272049288655,5.922012720492887,4.48094571126,7.0
258707,0.20781448,340+12          ,12.6750489811,-19.914541153000016,-0.13758925,-206.19770663725564,5.2443056,-1.8999127,1.2544663,0.39678482067509546,-4.096585548853321,1.8034144511466792,5.71717534004,8.0
258758,0.20059747,340+12          ,12.1491293292,-20.329903790999992,-0.25427604,-108.2490759161461,4.497731,-1.6664261,1.0325826,1.72233276781258,-2.328900587756301,3.5710994122436994,4.90640271278,7.0
258770,0.2894137,340+12          ,11.7573184163,-20.670454947999986,-0.6734388,-79.78898280607186,5.2862515,-1.994389,1.1759422,6.201051383557838,-1.521450399016611,4.378549600983389,5.77103839352,7.0
258819,0.1595137,340+12          ,12.0743587228,-20.31226085899999,-0.3115451,-191.39807214544606,5.274211,-1.952268,1.2030305,-0.3720802725336556,-5.644739346354383,0.25526065364561745,5.75116809497,8.0
258866,0.10638921,340+12          ,12.5754945615,-19.79822402000002,0.020257466,-131.19714752554833,4.632196,-1.6675264,1.0982504,0.24123741637716112,-9.097304281791525,-3.1973042817915243,5.04420849615,7.0
258882,0.2115348,340+12          ,11.7239044429,-20.557074737999983,-0.6107037,-70.18096313672186,4.4116216,-1.6544445,0.9777811,-2.279481677266877,-7.9311018555657595,-2.031101855565759,4.81203146965,7.0
258903,0.07507311,340+12          ,11.7331990437,-20.52359402000002,0.0064858682,-146.0415503903185,4.6717525,-1.7488853,1.0360532,1.3217808293064484,-7.2966303480526,-1.3966303480525992,5.09482841864,7.0
258931,0.20146453,340+12          ,11.9964355989,-20.251299141000004,-0.38446504,-109.64952966635778,4.59464,-1.6951658,1.0406469,2.653685133088827,-3.498594911906088,2.401405088093912,5.00672036049,7.0
258933,0.13719639,340+12          ,11.7454472895,-20.480643488,-0.12564144,-251.74048172850053,4.480983,-1.6736412,0.9945344,0.9261722091034943,-2.7312138335021947,3.1687861664978056,4.88563018879,7.0
258946,-0.057714034,340+12          ,11.9164154663,-20.30281947100002,0.17106602,-132.5231143907038,4.009161,-1.4832543,0.9021052,-0.24984580576512272,-6.595985738107292,-0.695985738107292,4.36889128387,7.0
258948,0.008616637,340+12          ,11.6828947876,-20.514831189000006,0.08461201,-107.29490045568772,5.3036337,-1.9845073,1.1709328,-2.3478663393006,-4.373258599129278,1.5267414008707227,5.7825500736,7.0
258958,0.1524324,340+12          ,12.5090682499,-19.74567729300003,-0.19684044,-89.64490232407661,5.1845307,-1.8609899,1.2220963,-0.9383885278917601,-4.101894960723954,1.798105039276046,5.64235424271,8.0
259012,0.13468388,340+12          ,11.8352682025,-20.292337308000015,0.04453474,-159.4204565436832,5.0176697,-1.855325,1.1210426,2.8213868023001845,-9.994090629134574,-4.094090629134573,5.46589216267,7.0
259028,0.2157501,340+12          ,12.3738369512,-19.780462209999996,-0.3277458,-182.25179714396245,4.854081,-1.7457024,1.1316849,-2.2724427666432243,-3.0074964256015098,2.8925035743984906,5.28112593243,7.0
259054,0.07828174,340+12          ,12.3392164274,-19.78136361700001,-0.027948137,-81.89191142632971,4.14642,-1.4912759,0.9639154,-0.11160814023627752,-1.7936750306858076,4.106324969314192,4.51063585797,7.0
259060,0.0072641,340+12          ,11.8534918934,-20.224985650999997,0.17972401,-86.9334107765319,4.621288,-1.7025871,1.0336708,1.8723866919435819,-5.307347158031267,0.5926528419687331,5.03225408238,7.0
259079,-0.01570354,340+12          ,12.533578382,-19.57881746999999,-0.2518848,-8.909260006507967,5.38051,-1.913667,1.269537,-6.431508693416099,-2.6843051304285455,3.215694869571455,5.8501051324,8.0
259114,0.15175141,340+12          ,11.7029483798,-20.304113137,-0.4038455,-159.6211839531507,5.1088567,-1.8902355,1.1283758,1.0664511253027347,-5.740799325861776,0.15920067413822458,5.56297039595,7.0
259166,0.20708746,335+06          ,6.29578060472,-25.11800275799999,-0.41785103,-117.83609379191067,4.0401196,-1.8940756,0.49228144,-4.691120004161009,-5.757790101934542,0.1422098980654587,4.48914597962,6.0
259191,0.03506305,335+06          ,6.28158529664,-25.108391545000018,0.2018078,-183.62498743327643,4.040362,-1.8933623,0.4911532,-0.6661856818401238,-1.713804124268152,4.1861958757318485,4.48893949748,6.0
259222,0.21380903,340+12          ,11.6062403528,-20.27761855,-0.40048504,-189.83896250953453,5.024786,-1.8564883,1.1001909,-0.8282189942655704,-4.375829270156627,1.524170729843373,5.46858677279,7.0
259227,-0.011973809,340+12          ,12.1296468511,-19.788045436999994,0.17164424,-60.237619741714134,4.05162,-1.4577146,0.9254269,-2.812922705748116,-3.1006045396311523,2.799395460368848,4.40419936714,7.0
259340,0.20476197,340+12          ,12.174761957,-19.63430525299998,-0.42465186,-172.9963818957631,4.9300337,-1.7588279,1.1292949,4.059640311079725,-6.230397861436872,-0.33039786143687166,5.3548123112,7.0
259359,0.23877761,340+12          ,12.0416966159,-19.740853372000004,-0.12293265,-108.63359851623834,5.325256,-1.910997,1.2068933,-0.22122502640295516,-4.1727731490673525,1.7272268509326478,5.78505398326,8.0
259374,-0.021009088,340+12          ,11.4715047966,-20.261517158999993,-0.11736928,230.06524704860513,5.3028846,-1.9575436,1.1471148,-2.0906483306447674,-4.934617001597487,0.9653829984025135,5.76787941777,7.0
259382,0.14236757,340+12          ,11.3997110733,-20.322233961999984,-0.41423723,-164.61558171223007,5.3721857,-1.989597,1.155089,0.4455658912088747,-3.00302181078127,2.8969781892187303,5.84406579487,7.0
259402,0.25516972,340+12          ,12.0086093669,-19.737823381,-0.5145631,-165.34391801293404,4.8832846,-1.7521024,1.1035745,3.3043932550430264,-3.5110775435176076,2.3889224564823928,5.30416871086,7.0
259426,0.23908418,340+12          ,11.6797486721,-20.010183367000025,-0.5165859,-136.1782643560617,4.9455295,-1.8010162,1.0880246,-1.7908356840984627,-0.27507514357408636,5.624924856425914,5.37454351361,7.0
259443,0.15955588,340+12          ,11.7747753335,-19.904222887999993,-0.37408587,-198.30572435880154,4.327971,-1.5670601,0.9594845,-0.7103592075034992,-8.287669707075255,-2.387669707075254,4.70187409006,7.0
259453,0.26651233,340+12          ,11.6566991656,-20.003374984999994,-0.99304354,-99.56795037096369,5.0236173,-1.8287774,1.102914,0.2959187031622479,-7.349050287671975,-1.4490502876719749,5.4587155527,7.0
259553,0.2129482,340+12          ,11.5311321674,-20.00990580299998,-0.37732938,-119.54236434403893,4.799519,-1.7478173,1.0420924,-2.876932613804942,-4.848767278390355,1.0512327216096455,5.21308039206,7.0
259590,0.07259448,340+12          ,11.5829061827,-19.924449165999988,-0.17633423,-84.89320593149345,4.079192,-1.4786122,0.88929695,1.4952475828009937,-6.515567833170303,-0.615567833170303,4.42910296279,7.0
259607,0.19763786,340+12          ,11.3467689501,-20.12772719100002,-0.49728638,-84.7243034500464,5.4385667,-1.9932128,1.1623317,3.1586016119344666,-6.358506430914178,-0.458506430914178,5.90778452352,7.0
259615,0.04341697,335+06          ,6.4909440039,-24.53799619,0.32104617,-116.82990332018328,4.1256275,-1.8834587,0.51599336,0.523010486459996,-8.781125095125162,-2.881125095125162,4.56447909581,6.0
259624,0.23900798,340+12          ,11.9655781372,-19.52982684599999,-0.9089742,-151.51874454688746,5.205677,-1.8464724,1.1705738,0.3207409758816895,-7.248432466425509,-1.3484324664255087,5.64612915343,7.0
259660,0.15648031,340+12          ,11.7035649972,-19.73870823499999,-0.036452107,-136.52231159129232,4.7020698,-1.687165,1.0348583,0.07519312061822392,-6.901567215134531,-1.0015672151345303,5.1016584603,7.0
259665,-0.02885714,340+12          ,11.7399317777,-19.699205919000008,0.2520992,-129.6639335150573,4.346707,-1.556274,0.9594681,0.010642851529790942,-6.477549591348896,-0.5775495913488955,4.71555173287,7.0
259673,0.12690312,340+12          ,11.3799045511,-20.031824657000016,-0.33103377,-146.7483698126273,4.0151625,-1.4639219,0.86016774,0.11275710596265798,-7.526258794851136,-1.626258794851136,4.35941358874,7.0
259680,0.06137166,340+12          ,11.3136590266,-20.081053192000013,-0.055609323,-152.8503383119696,4.548238,-1.6627095,0.9688499,-0.2937298402624897,-4.407919783797477,1.492080216202523,4.93859707653,7.0
259749,0.21134813,340+12          ,11.4513033213,-19.855406956000024,-0.32375818,-85.0030213675142,4.820403,-1.740715,1.0381684,-2.8505275990045345,-1.6528381285057274,4.2471618714942725,5.2291650669,7.0
259782,0.17162202,335+06          ,6.37985752729,-24.461599234000005,-0.31195265,-93.19964218594626,4.1916003,-1.9068269,0.51488405,-4.593273128117298,-3.2232269902529875,2.676773009747013,4.63363868776,6.0
259830,0.105627246,340+12          ,11.961821804,-19.300997291999977,-0.19892712,-88.93168904409633,5.0852394,-1.78092,1.141514,-0.20341334051871518,-1.896462367692836,4.0035376323071645,5.50766649768,7.0
259840,0.24672824,340+12          ,11.7525549355,-19.489688308999973,-0.56813157,-154.32873344738206,4.847726,-1.7156833,1.0698503,-1.5505172537178962,-0.8544304615590043,5.045569538440996,5.25248473265,7.0
259843,0.13755453,340+12          ,11.3775593968,-19.83990503299998,-0.16748464,-216.4852622079275,4.6675305,-1.6840835,0.99849945,2.4999935722313773,-3.6797014696415777,2.2202985303584226,5.06151964237,7.0
259952,0.20151687,340+12          ,11.2162220681,-19.88401729200001,-0.66306776,-160.49695906297654,5.1560087,-1.8648176,1.0872481,-1.4730598638869035,-4.172511363184405,1.727488636815595,5.5896402644,7.0
259959,0.07581127,340+12          ,11.7146821692,-19.407351173999984,0.0060038734,-180.01143144864494,5.074777,-1.7878382,1.1156805,3.801799368163696,-6.909316833798191,-1.0093168337981906,5.49494954864,7.0
259983,-0.0015839264,335+06          ,6.23515669996,-24.42116821799999,0.020336289,-185.6821985353387,4.1519094,-1.8852363,0.49818856,-1.165089276882167,-7.321247143965658,-1.4212471439656573,4.58700993377,6.0
260184,-0.020430837,335+06          ,6.0671444632,-24.37216091800002,0.26684022,-193.8919840994481,4.3942413,-1.9907387,0.51275086,1.1210287037883053,-7.737275603083755,-1.8372756030837545,4.85132070306,6.0
260285,0.079848506,335+06          ,5.91641128211,-24.412267799999995,0.0021869894,-241.5461621696296,4.184531,-1.8992646,0.4762129,1.2436051231335292,-6.806742161667765,-0.9067421616677649,4.61998748707,6.0
260391,-0.021796228,335+06          ,5.31501713847,-24.876567996999995,0.3177399,-76.17763988285076,4.0023184,-1.8558222,0.41041896,0.2144000451500947,-5.376471233238061,0.523528766761939,4.43069662303,6.0
260511,-0.019072516,335+06          ,5.97074981524,-24.179617291,0.2976862,-128.18500328609673,4.2110605,-1.8907219,0.4827796,-0.981964097965861,-4.236410695929898,1.6635893040701024,4.64122131895,6.0
260514,0.14327683,335+06          ,5.34048019465,-24.75392904900002,-0.24468389,-153.59096260208136,4.28995,-1.9780474,0.44159663,-0.04927225632147997,-0.8761440046200237,5.023855995379977,4.74461260331,6.0
260556,0.13345762,335+06          ,5.28430079881,-24.78034089099998,-0.28020915,-139.93212681642075,4.067218,-1.8776219,0.41432762,2.9806903960160884,0.3832862682851408,6.283286268285141,4.49882103722,6.0
261699,0.2819234,355+22-O        ,22.9062993644,-5.792935624999984,-1.3604423,-198.10251181223543,4.3329277,-0.4395772,1.8402545,0.5810428842750053,-7.431763737448236,-1.5317637374482356,4.72800453819,9.0
261823,0.23140423,350+18-O        ,18.6740010849,-10.477014434000012,-0.66149163,242.48000636273704,4.8115797,-0.8897718,1.6537638,0.5126070110420327,-5.410286993388681,0.48971300661131956,5.16506795661,9.0
262075,0.14798175,355+22-O        ,22.86628722,-5.479950488999975,-0.20279327,24.853288241893924,4.2562895,-0.40832528,1.8032129,-3.5518976382428447,-3.1786671005498026,2.7213328994501977,4.64050693121,9.0
262126,0.17790052,355+22-O        ,22.5539745234,-5.794202283999994,-0.35190517,-76.74846714777239,4.0506344,-0.41102886,1.6909342,-1.2336874928348294,-4.828584041037271,1.0714159589627297,4.4086100154,9.0
262151,0.1316733,355+22-O        ,22.464898213,-5.879119135999986,-0.9388825,49.82523824189728,4.3809314,-0.4511061,1.8210713,-3.909187018309046,-7.699500432636391,-1.7995004326363908,4.76574845444,9.0
262346,0.17975393,350+18-O        ,18.3533951157,-10.346811288000026,-0.26152942,-109.19944561232981,5.247797,-0.9581099,1.7697428,4.034291518393525,-2.3510517764503587,3.5489482235496417,5.6204393929,9.0
262394,0.20375296,350+18-O        ,18.8517973769,-9.75414989699999,-1.2865536,-104.64045589374958,4.4698167,-0.7683828,1.5485413,2.5663452786241496,-7.142585850597064,-1.242585850597064,4.79245818508,8.0
262410,0.21741778,355+22-O        ,22.5621453923,-5.492793548000009,-0.43484116,22.256972211097985,4.1646147,-0.40047264,1.7383114,-2.816686181320967,-13.90933198046719,-8.00933198046719,4.53057600266,9.0
262568,0.21304408,355+22-O        ,22.1036936345,-5.868139380000002,-0.5570654,-110.15110370069439,4.711797,-0.48426312,1.9236917,1.2035671259535747,-4.508599512109317,1.3914004878906834,5.11235104588,9.0
262605,0.20041604,350+18-O        ,18.9491925353,-9.453530311999998,-0.84011036,35.308703721141775,4.50477,-0.7500792,1.5679388,-5.073744937847044,-4.994093727942929,0.905906272057071,4.82845743962,8.0
262681,0.029764153,355+22-O        ,22.602445807,-5.159074904000022,-0.01533873,200.74374967437717,4.0221615,-0.36314303,1.6812714,1.2445456156936814,-4.248535387796235,1.6514646122037657,4.37450899387,9.0
262684,0.2723561,355+22-O        ,22.6998129882,-5.041606355999988,-0.7325887,-134.615153540292,4.290087,-0.3784677,1.8015308,3.9324939347373653,-10.614818156630008,-4.714818156630008,4.66836168787,9.0
262757,0.034214634,355+22-O        ,22.5466192438,-5.1469800140000075,-0.182711,-5.824521652856558,4.0289865,-0.3629022,1.6794698,-6.465092191353884,-2.42229316387721,3.4777068361227905,4.38007384356,9.0
263090,0.10722163,355+22-O        ,21.7152020531,-5.817338328999995,-0.059502177,48.62504492302341,4.4476895,-0.45313382,1.7804818,-1.0069987570471426,-2.859306811721868,3.0406931882781323,4.81221224547,9.0
263097,0.24496716,350+18-O        ,18.4963313367,-9.507678302999977,-0.65258783,-55.204616403954866,4.773671,-0.79949045,1.6191443,3.9555247515548917,-4.109743637981818,1.790256362018182,5.10379753249,9.0
263151,0.14982747,355+22-O        ,22.4507910235,-4.895110236999983,-0.27046028,-72.63290081044573,4.3557343,-0.3730382,1.806407,1.2013793835797957,-8.653718001670843,-2.7537180016708422,4.73018891638,9.0
263266,0.16438885,350+18-O        ,17.8916034498,-10.056201868000016,-0.49120215,34.58997429094764,4.946778,-0.87724924,1.6218773,0.0698814133843797,-4.222422064415204,1.6775779355847966,5.27926734363,9.0
263298,0.15477574,350+18-O        ,18.4160731637,-9.45493405100001,-0.16296314,-64.3318613392125,4.7198005,-0.78600186,1.593177,-1.8945210112054482,-0.6165613886922052,5.283438611307795,5.04306752957,8.0
263364,0.21401083,350+18-O        ,18.0554817484,-9.802617777000023,-0.3663049,11.5348894398264,5.4517794,-0.9419357,1.8035544,-8.795191760117266,-2.0844336979363867,3.8155663020636137,5.81910217982,9.0
263534,0.12277226,350+18-O        ,17.8200473002,-9.894678623999994,-0.10366193,-52.737800751495556,4.186844,-0.7303158,1.3661819,-0.14989656323343636,-6.008326743857348,-0.10832674385734808,4.46424403758,8.0
263594,0.069346055,350+18-O        ,18.1033097508,-9.522966544999974,-0.912876,70.11465082345786,4.592533,-0.7704134,1.5223384,-1.048277251198122,-6.08721519337414,-0.18721519337413994,4.89922580865,8.0
263623,0.3437433,350+18-O        ,18.230230888,-9.362558431000025,-1.4932549,-102.9226679996824,5.510275,-0.90851486,1.8394061,-4.89653329996516,-9.6919768872688,-3.791976887268799,5.87979110384,9.0
263688,0.26081306,355+22-O        ,22.0723149023,-4.842990819000022,-0.5299388,11.269725121451875,4.3188567,-0.3659223,1.7575449,0.5543447461930655,-6.6790352885515025,-0.7790352885515022,4.67711317182,9.0
263800,0.14420128,350+18-O        ,18.2793632962,-9.142076642000006,-0.29165316,-77.1688341626153,4.42699,-0.712419,1.4811281,4.922169176862413,-5.567689811559587,0.33231018844041316,4.7222371505,8.0
263804,0.25128242,350+18-O        ,17.6537374788,-9.833258188000002,-0.49592406,-22.96756015532344,5.814437,-1.0077972,1.8780361,0.5137776655249278,-4.003081673138414,1.8969183268615861,6.19276613434,9.0
264593,-0.003779281,340+06          ,6.57586065458,-20.606604808999975,0.28883907,-42.33015791382122,4.4795365,-1.6843327,0.5516806,0.40774064592967396,-2.3435225759580223,3.556477424041978,4.81742410286,6.0
264644,0.23881498,340+06          ,6.57340297308,-20.564470434999976,-0.25012866,-170.16017308111827,4.806428,-1.8032126,0.5915526,-2.3937149247620377,-7.4688433049018155,-1.5688433049018151,5.16751956651,6.0
264680,0.13669747,340+06          ,6.51362699057,-20.59180988700001,-0.17116717,-213.7475017871314,5.147603,-1.9340129,0.6278439,3.7384704521117724,-6.489843246354333,-0.5898432463543326,5.53465554748,6.0
264715,0.14637527,340+06          ,6.49326388225,-20.581383859000027,-0.31195986,-98.96147412735169,4.593924,-1.7250355,0.55850774,1.3079466662890948,-2.7666797991957273,3.133320200804273,4.93880740833,6.0
264731,0.18856142,340+06          ,6.19989477841,-20.86083435400002,-0.27137163,-97.71012959672137,4.677971,-1.7826766,0.5438262,5.056670264595738,-1.6613102316829425,4.238689768317058,5.03558288368,6.0
264799,0.09272185,340+06          ,6.19191218713,-20.818067010999982,-0.13855985,-88.4208504056495,4.534557,-1.7241492,0.52632034,1.8744260699000024,-1.2559309242289647,4.644069075771036,4.87974487537,6.0
264939,0.17494053,340+06          ,6.19091124657,-20.708601523000027,-0.334529,-60.44854097827921,4.769421,-1.8030283,0.55308974,4.757912683107696,-2.9353932393248074,2.964606760675193,5.12876156232,6.0
264946,0.24502614,340+06          ,6.12439714252,-20.771955526,-0.6319807,-159.35661619501818,5.2330775,-1.984925,0.6005392,-5.481696820532189,-3.6190915616637165,2.280908438336284,5.62900321299,6.0
265048,0.035464212,340+06          ,5.94995151263,-20.873726827999974,0.2756703,-174.397118147367,4.3862534,-1.6726395,0.48924667,-1.1455234149187672,-5.660250617900257,0.2397493820997436,4.71977781062,6.0
265082,-0.03491927,340+06          ,6.6474099538,-20.14308904699999,0.16678682,-74.83593128504735,5.32242,-1.9522647,0.66069466,2.26052355642974,-2.201142251015793,3.6988577489842074,5.7075396538,6.0
265096,-0.010679893,340+06          ,6.42369573941,-20.353965372000005,0.20672381,-182.72965121402882,4.1901603,-1.5544721,0.50316983,-0.06174553396890703,-6.176936044644994,-0.27693604464499355,4.49744453974,6.0
265113,0.008857708,340+06          ,5.90789855713,-20.85807843499998,0.18622945,-148.0409634153098,4.6751227,-1.7813337,0.51770157,-0.3241557498087655,-7.8295953373531715,-1.9295953373531711,5.02970544599,6.0
265152,0.13763924,340+06          ,6.37044150999,-20.354943288000015,-0.09900435,-150.2688809375541,4.90617,-1.8201938,0.58422965,1.1533194122588593,-1.66658322931093,4.23341677068907,5.26544717715,6.0
265171,0.12610322,340+06          ,6.16934622461,-20.53401985900001,-0.11102035,-157.7202521543635,5.1923375,-1.9448459,0.59933215,0.8894594756494967,-4.156809499221556,1.7431905007784447,5.57691591558,6.0
265233,0.039549332,340+06          ,6.57836709724,-20.066565878999995,0.4600523,-143.44651530286976,5.3013577,-1.9365101,0.6508659,0.046493830131478564,-6.220209914166204,-0.32020991416620337,5.6813813295,6.0
265238,0.19404891,340+06          ,6.18710382919,-20.458181329000013,-0.50975555,-141.01483225226488,5.272033,-1.9667435,0.60999453,-3.347097206775136,-5.012638585663583,0.887361414336417,5.6599033606,6.0
265278,-0.012725588,340+06          ,6.30530026227,-20.30548166699998,0.36835414,-106.48488239752682,4.3901386,-1.6244355,0.5172255,1.8032947391698135,-5.806377867407767,0.09362213259223306,4.70952567371,6.0
265287,0.01198113,340+06          ,6.58926730839,-20.01182044699999,0.12420979,-112.60364662797984,5.17184,-1.8835999,0.6358044,-0.39506879710013143,-5.133428321802789,0.7665716781972112,5.54076930069,6.0
265318,-0.022098944,340+06          ,6.55272537201,-20.028682817000004,0.5028128,-106.99968362898524,4.18035,-1.5238898,0.51109445,-0.00674939530703611,-3.4001287974944314,2.499871202505569,4.47870321896,6.0
265341,0.07547369,340+06          ,5.93187784042,-20.637730019000003,0.16569564,-168.14756418871173,5.0336747,-1.895814,0.5588698,1.6365587999841884,-4.17267645902685,1.72732354097315,5.40780260594,6.0
265344,-0.0016145855,340+06          ,6.35037308307,-20.212887320999982,0.47295836,-115.0513132282155,4.15557,-1.53001,0.4928242,-0.8087848635005987,-2.9006539113840955,2.999346088615905,4.45562224325,6.0
265371,0.028637812,340+06          ,5.87174616702,-20.674117849000027,0.03618049,-141.42386651794948,4.2717013,-1.6119332,0.46954143,0.441924573308895,-0.4322357025802619,5.4677642974197385,4.58979632,6.0
265390,0.018487543,340+06          ,5.81247049139,-20.72160556099999,0.15758458,-96.86299714825816,4.4321823,-1.6766888,0.48238015,-2.4141563663592733,-2.543033931480235,3.3569660685197653,4.76321490106,6.0
265393,0.08810182,340+06          ,6.04717670572,-20.484684775000005,-0.01593646,-157.35513828102705,5.052185,-1.8873914,0.5713357,-0.0004309471786214658,-7.727818766874533,-1.8278187668745325,5.42339797381,6.0
265401,0.03107123,340+06          ,6.27368480938,-20.250235454999995,0.4512621,-119.38633348931603,4.648646,-1.714994,0.5447192,0.5198990126621319,-5.26796619503655,0.6320338049634504,4.98476006242,6.0
265408,0.15802507,340+06          ,5.80667807219,-20.718923759999996,-0.3511256,-203.0722058655336,5.1003447,-1.9291809,0.5545333,2.3123426806495293,-3.459036561248443,2.4409634387515573,5.4811276671,6.0
265422,0.0025702566,340+06          ,5.74365013883,-20.769908601999987,0.37842113,-98.00173339823782,4.1265216,-1.5650357,0.44390142,-2.952456439332796,-3.8008842629300927,2.0991157370699076,4.43560189097,6.0
265427,0.14875962,340+06          ,6.41013359414,-20.089494550999973,-0.68638295,-114.01958442541967,4.4722347,-1.635672,0.5349885,0.04411539135751763,-5.046065251031092,0.853934748968908,4.79192214466,6.0
265484,-0.0135325175,340+06          ,6.40379060804,-20.05756087499998,0.16482775,-96.58720992322897,5.100182,-1.8621149,0.60937345,-0.07502564986106197,-1.7937736446861137,4.106226355313886,5.46357618624,6.0
265491,0.024108686,340+06          ,6.20204552165,-20.25492999400001,0.32994786,-184.86175728668255,5.3692203,-1.9813304,0.6219324,0.7757585173435326,-7.135532810000064,-1.2355328100000635,5.75682182515,6.0
265502,0.12176967,340+06          ,6.1356415568,-20.316360065000026,-0.37651336,5.874535496665873,4.236557,-1.5685219,0.48563027,-0.03648306918993738,-2.163913201547492,3.7360867984525084,4.54362324986,6.0
265537,0.17481646,M4              ,16.6750210248,-9.09836650599999,-0.48060647,-101.8910133628004,5.999796,-0.9608294,1.8200672,-2.1091836646565154,-6.559676339771575,-0.6596763397715746,6.34297942226,9.0
265558,0.1801355,340+06          ,5.87287632245,-20.547191954000027,-0.40156382,-163.62974201493196,4.9855976,-1.8687164,0.54766196,-3.633877997397126,-6.201288257489519,-0.30128825748951904,5.35240291233,6.0
265655,0.09246576,340+06          ,6.56198541582,-19.778136001000007,0.0021587163,-148.13636114309793,5.2218738,-1.8777353,0.63833106,-2.8907312110146446,-7.09683343234275,-1.1968334323427499,5.58581427404,6.0
265691,0.0043358244,340+06          ,5.88126565192,-20.450583415999972,0.24583611,-229.33449577912003,4.4904203,-1.6744828,0.49366564,0.8967231716707407,-3.808601920307072,2.0913980796929286,4.81782868995,6.0
265727,-0.004250396,340+06          ,5.63457031374,-20.673329611999975,0.104534596,-194.8421518581036,5.2408757,-1.9775703,0.5526461,-0.3455335051820052,-7.596576890149132,-1.6965768901491316,5.62876377453,6.0
265755,0.023789555,340+06          ,6.07053048499,-20.210497653999994,0.38317937,-68.81701224992932,4.000116,-1.472585,0.45331535,-1.8308176393440452,-4.665532223055366,1.2344677769446344,4.28659878952,6.0
265759,0.0685128,340+06          ,5.63958133276,-20.643058721999978,-0.0547515,-88.31778553119534,5.2084355,-1.9621866,0.54960746,-1.0466693597772885,-8.501846102331317,-2.601846102331317,5.59285678497,6.0
265765,0.010139003,340+06          ,6.31711981691,-19.951891595999996,0.17507696,-119.26128609412523,5.2786264,-1.9162407,0.6216704,0.7820264851736982,-2.4919823371836474,3.408017662816353,5.64998647438,6.0
265782,0.13255475,340+06          ,6.07186167976,-20.192021064000016,-0.23952395,-73.23102924725703,4.38654,-1.6132354,0.4971579,-4.605692648742814,-2.370699872393253,3.5293001276067475,4.7001517621,6.0
265791,-0.015979137,340+06          ,5.85145912621,-20.40429343699998,0.2505847,-84.44222893833884,4.7610936,-1.7710371,0.5205948,0.19033630608838115,-5.547778615505299,0.3522213844947011,5.10642776722,6.0
265817,0.040362787,340+06          ,6.43042373957,-19.804018988999985,0.33459967,-54.10688031150163,5.139611,-1.8507767,0.6156712,1.1211819740595252,-3.55258933977273,2.34741066022727,5.49727423737,6.0
265839,0.09864571,340+06          ,5.50144613444,-20.734012037000014,-0.18116736,-232.4104591723511,5.169242,-1.9567971,0.5323463,0.008402884581180547,-4.00855436016744,1.8914456398325603,5.55279292762,6.0
265858,0.20282243,M4              ,16.5445893298,-8.96840180700002,-0.49507257,-112.80893616773419,4.5508475,-0.7182057,1.3686025,8.674657901891154,-18.442028284385422,-12.542028284385422,4.80615277677,8.0
